dia_chi,latitude,longitude,price_
"Hà Nội, Tây Hồ",21.075251100000003,105.80736904927184,4.5
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,12.2
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,5.7
"Hà Nội, Tây Hồ",21.075251100000003,105.80736904927184,8.5
"TP Hồ Chí Minh, Quận 6",10.745868250000001,106.63910717557408,7.6
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,3.9
"TP Hồ Chí Minh, Quận 7",10.737754800000001,106.72971280655217,8.1
"Hà Nội, Hà Đông",20.9702189,105.7749566,8.0
"TP Hồ Chí Minh, Quận 12",10.861410750000001,106.66420925636413,5.5
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,3.8
"Hà Nội, Cầu Giấy",21.02916475,105.80343767219591,7.7
"Hà Nội, Cầu Giấy",21.02916475,105.80343767219591,7.5
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,6.5
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,5.9
"TP Hồ Chí Minh, Quận 12",10.861410750000001,106.66420925636413,3.8
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,6.7
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,5.1
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,6.1
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,6.6
"Hà Nội, Cầu Giấy",21.02916475,105.80343767219591,6.4
"TP Hồ Chí Minh, Quận 11",10.7659529,106.6475594370616,7.0
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,6.2
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,4.7
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,3.7
"TP Hồ Chí Minh, Quận 3",10.778752650000001,106.6870307478091,6.7
"TP Hồ Chí Minh, Quận 3",10.778752650000001,106.6870307478091,10.2
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,3.4
"TP Hồ Chí Minh, Quận 3",10.778752650000001,106.6870307478091,9.5
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,6.8
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,1.8
"TP Hồ Chí Minh, Quận 7",10.737754800000001,106.72971280655217,3.4
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,3.6
"Long An, Bến Lức",10.69335045,106.45385666047355,2.5
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,9.4
"Hà Nội, Hai Bà Trưng",21.012198,105.8552245,9.4
"Bình Dương, Thuận An",10.9035106,106.6990779,3.0
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,9.0
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,2.0
"Hà Nội, Hai Bà Trưng",21.012198,105.8552245,10.8
"TP Hồ Chí Minh, Quận 12",10.861410750000001,106.66420925636413,4.3
"Long An, Đức Hòa",10.882814799999998,106.43380220306233,1.5
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,5.1
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,7.7
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,4.7
"TP Hồ Chí Minh, Quận 10",10.7726536,106.66821544343898,1.5
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,10.3
"Hà Nội, Tây Hồ",21.075251100000003,105.80736904927184,11.6
"Hà Nội, Tây Hồ",21.075251100000003,105.80736904927184,8.9
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,7.1
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,6.0
"Bình Dương, Thuận An",10.9035106,106.6990779,0.3
"Hà Nội, Hoàn Kiếm",21.0242611,105.8410726,5.3
"Hà Nội, Nam Từ Liêm",21.0151072,105.7814958,6.1
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,2.9
"TP Hồ Chí Minh, Quận 7",10.737754800000001,106.72971280655217,8.6
"TP Hồ Chí Minh, Quận 3",10.778752650000001,106.6870307478091,6.5
"Đà Nẵng, Liên Chiểu",16.12039865,108.11323928681657,3.7
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,3.6
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,3.1
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,5.9
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,7.4
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,3.3
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,4.4
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,3.4
"Bình Dương, Tân Uyên",11.0600684,106.795688,2.0
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,2.7
"Bến Tre, Châu Thành",10.28990475,106.30288211003801,2.4
"TP Hồ Chí Minh, Quận 8",10.7220335,106.62949387003158,0.9
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,1.5
"TP Hồ Chí Minh, Quận 8",10.7220335,106.62949387003158,2.1
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,4.8
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,10.3
"TP Hồ Chí Minh, Quận 8",10.7220335,106.62949387003158,1.1
"TP Hồ Chí Minh, Quận 8",10.7220335,106.62949387003158,1.9
"TP Hồ Chí Minh, Hóc Môn",10.878345,106.57635314823773,1.9
"TP Hồ Chí Minh, Quận 8",10.7220335,106.62949387003158,1.9
"TP Hồ Chí Minh, Quận 7",10.737754800000001,106.72971280655217,5.4
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.4
"TP Hồ Chí Minh, Quận 7",10.737754800000001,106.72971280655217,5.8
"TP Hồ Chí Minh, Quận 10",10.7726536,106.66821544343898,6.1
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,4.9
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,5.5
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,9.6
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,4.1
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,7.0
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,4.0
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,3.0
"Thừa Thiên Huế, Huế",16.4639321,107.5863388,2.7
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,4.9
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,6.6
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,4.9
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,6.6
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,7.2
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,2.9
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,4.6
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,5.6
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,5.3
"Bắc Ninh, Từ Sơn",21.113309,105.9568611,7.1
"Đà Nẵng, Sơn Trà",16.12049,108.2647075,4.2
"Đà Nẵng, Sơn Trà",16.12049,108.2647075,5.2
"Đà Nẵng, Hải Châu",16.0596052,108.2350816,5.1
"TP Hồ Chí Minh, Quận 12",10.861410750000001,106.66420925636413,7.7
"Hà Nội, Ba Đình",21.03470905,105.82451384484861,6.7
"Đà Nẵng, Ngũ Hành Sơn",16.00402,108.26277454198583,11.7
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,3.8
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,8.4
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,4.1
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,8.0
"Đà Nẵng, Thanh Khê",16.071795950000002,108.20920548707869,5.2
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,3.7
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,4.3
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,2.7
"Bắc Ninh, Từ Sơn",21.113309,105.9568611,5.1
"Đà Nẵng, Liên Chiểu",16.12039865,108.11323928681657,5.7
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,10.7
"Long An, Cần Giuộc",10.5775983,106.6657201868218,2.5
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,11.5
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,3.8
"TP Hồ Chí Minh, Quận 12",10.861410750000001,106.66420925636413,4.6
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,5.7
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,6.8
"TP Hồ Chí Minh, Quận 5",10.75568335,106.6683065744068,5.4
"Long An, Tân An",10.5364717,106.4099039,5.7
"Long An, Đức Hòa",10.882814799999998,106.43380220306233,4.3
"Đà Nẵng, Hải Châu",16.0596052,108.2350816,5.7
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,7.0
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,7.6
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,4.9
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,2.6
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,4.4
"Hà Nội, Tây Hồ",21.075251100000003,105.80736904927184,9.8
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,5.7
"Bình Dương, Bàu Bàng",11.2697956,106.62771355641692,1.0
"Hải Phòng, Hồng Bàng",20.8763328,106.64442867897043,1.0
"Hà Nội, Tây Hồ",21.075251100000003,105.80736904927184,11.8
"Đà Nẵng, Liên Chiểu",16.12039865,108.11323928681657,3.7
"Hà Nội, Hà Đông",20.9702189,105.7749566,4.1
"TP Hồ Chí Minh, Quận 11",10.7659529,106.6475594370616,10.8
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,13.4
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.0
"Hà Nội, Tây Hồ",21.075251100000003,105.80736904927184,11.7
"Hà Nội, Tây Hồ",21.075251100000003,105.80736904927184,12.0
"Hà Nội, Tây Hồ",21.075251100000003,105.80736904927184,14.0
"Hà Nội, Tây Hồ",21.075251100000003,105.80736904927184,12.7
"TP Hồ Chí Minh, Quận 3",10.778752650000001,106.6870307478091,7.2
"TP Hồ Chí Minh, Quận 5",10.75568335,106.6683065744068,9.3
"Hà Nội, Tây Hồ",21.075251100000003,105.80736904927184,14.0
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,8.8
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,4.0
"Hà Nội, Hà Đông",20.9702189,105.7749566,4.4
"Hà Nội, Hà Đông",20.9702189,105.7749566,5.8
"TP Hồ Chí Minh, Quận 12",10.861410750000001,106.66420925636413,4.2
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.9
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,3.4
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,4.0
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,2.1
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,4.1
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,4.0
"Bà Rịa Vũng Tàu, Bà Rịa",10.4962696,107.1688433,7.1
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,5.4
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,8.7
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,13.0
"Hà Nội, Long Biên",21.0257066,105.8921527,12.4
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,3.0
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,2.0
"Hà Nội, Long Biên",21.0257066,105.8921527,4.3
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,4.1
"Hà Nội, Hà Đông",20.9702189,105.7749566,6.7
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,7.1
"Đà Nẵng, Liên Chiểu",16.12039865,108.11323928681657,4.9
"Hà Nội, Hà Đông",20.9702189,105.7749566,4.9
"Đà Nẵng, Ngũ Hành Sơn",16.00402,108.26277454198583,9.4
"Đà Nẵng, Sơn Trà",16.12049,108.2647075,4.3
"Thừa Thiên Huế, Huế",16.4639321,107.5863388,3.1
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,3.2
"Bình Dương, Tân Uyên",11.0600684,106.795688,3.0
"Đà Nẵng, Hải Châu",16.0596052,108.2350816,9.8
"TP Hồ Chí Minh, Quận 3",10.778752650000001,106.6870307478091,12.0
"TP Hồ Chí Minh, Quận 3",10.778752650000001,106.6870307478091,13.0
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,3.9
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,8.9
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,4.5
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.4
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,3.8
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,2.0
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.8
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,8.4
"Hà Nội, Nam Từ Liêm",21.0151072,105.7814958,3.0
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,3.3
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,5.2
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,5.1
"TP Hồ Chí Minh, Quận 5",10.75568335,106.6683065744068,5.3
"TP Hồ Chí Minh, Quận 10",10.7726536,106.66821544343898,4.4
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,2.9
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,6.7
"Đồng Nai, Vĩnh Cửu",11.242703899999999,107.05314571946911,2.1
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,8.1
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,5.2
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,4.2
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,7.0
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,5.6
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,3.1
"Bắc Ninh, Từ Sơn",21.113309,105.9568611,9.2
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,3.4
"Hà Nội, Hai Bà Trưng",21.012198,105.8552245,8.7
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,4.6
"Hà Nội, Ba Đình",21.03470905,105.82451384484861,5.8
"Kiên Giang, Phú Quốc",10.2153093,103.9880443,0.7
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,2.6
"Hà Nội, Hai Bà Trưng",21.012198,105.8552245,6.0
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,5.6
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,8.0
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,9.1
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.5
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,4.3
"Thừa Thiên Huế, Huế",16.4639321,107.5863388,2.5
"Bình Dương, Tân Uyên",11.0600684,106.795688,4.0
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,6.0
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,6.7
"TP Hồ Chí Minh, Quận 10",10.7726536,106.66821544343898,11.2
"Đà Nẵng, Liên Chiểu",16.12039865,108.11323928681657,3.3
"Bắc Ninh, Từ Sơn",21.113309,105.9568611,7.7
"Thừa Thiên Huế, Huế",16.4639321,107.5863388,2.3
"Hà Nội, Long Biên",21.0257066,105.8921527,8.0
"Hà Nội, Hai Bà Trưng",21.012198,105.8552245,4.5
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,10.2
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,3.9
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,4.0
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,5.4
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,5.0
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,6.0
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,4.7
"TP Hồ Chí Minh, Quận 12",10.861410750000001,106.66420925636413,3.5
"TP Hồ Chí Minh, Quận 1",10.77526035,106.69957286491969,7.1
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,6.6
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,2.0
"TP Hồ Chí Minh, Quận 10",10.7726536,106.66821544343898,4.5
"TP Hồ Chí Minh, Quận 12",10.861410750000001,106.66420925636413,3.9
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,4.9
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,7.6
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,4.2
"Long An, Tân An",10.5364717,106.4099039,0.6
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.3
"TP Hồ Chí Minh, Quận 7",10.737754800000001,106.72971280655217,6.4
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,3.4
"TP Hồ Chí Minh, Quận 10",10.7726536,106.66821544343898,4.5
"TP Hồ Chí Minh, Quận 6",10.745868250000001,106.63910717557408,4.2
"Hà Nội, Tây Hồ",21.075251100000003,105.80736904927184,6.7
"Hà Nội, Bắc Từ Liêm",21.0533265,105.7342142,5.3
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,4.9
"TP Hồ Chí Minh, Quận 8",10.7220335,106.62949387003158,2.5
"TP Hồ Chí Minh, Quận 7",10.737754800000001,106.72971280655217,8.0
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,4.9
"TP Hồ Chí Minh, Quận 8",10.7220335,106.62949387003158,3.9
"TP Hồ Chí Minh, Quận 8",10.7220335,106.62949387003158,3.3
"TP Hồ Chí Minh, Quận 8",10.7220335,106.62949387003158,4.7
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,2.8
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,2.9
"Hà Nội, Hai Bà Trưng",21.012198,105.8552245,13.2
"TP Hồ Chí Minh, Quận 12",10.861410750000001,106.66420925636413,9.1
"Hà Nội, Tây Hồ",21.075251100000003,105.80736904927184,9.3
"Đà Nẵng, Sơn Trà",16.12049,108.2647075,2.2
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,2.7
"Bình Dương, Tân Uyên",11.0600684,106.795688,4.0
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,1.1
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.5
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,2.1
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,7.9
"Hà Nội, Ba Đình",21.03470905,105.82451384484861,3.2
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,8.4
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,7.5
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,1.2
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,3.7
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,3.9
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,3.9
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,5.1
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,4.3
"Hà Nội, Cầu Giấy",21.02916475,105.80343767219591,2.9
"Hà Nội, Cầu Giấy",21.02916475,105.80343767219591,4.9
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,4.1
"Đà Nẵng, Hải Châu",16.0596052,108.2350816,4.8
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,3.0
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,3.2
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,8.4
"Hà Nội, Hai Bà Trưng",21.012198,105.8552245,10.8
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,7.0
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,6.9
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,7.1
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,7.0
"Bình Dương, Thuận An",10.9035106,106.6990779,3.5
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.7
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,8.4
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,8.4
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,4.5
"Hà Nội, Ba Đình",21.03470905,105.82451384484861,4.0
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,7.3
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,9.1
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,11.5
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,2.7
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,8.0
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,10.0
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,4.1
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,2.1
"Bình Dương, Bàu Bàng",11.2697956,106.62771355641692,2.0
"TP Hồ Chí Minh, Quận 4",10.7607295,106.70710890359896,4.0
"Hà Nội, Ba Đình",21.03470905,105.82451384484861,3.2
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,5.0
"Bình Dương, Tân Uyên",11.0600684,106.795688,4.0
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,9.6
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,5.7
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,3.2
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,8.2
"Đà Nẵng, Sơn Trà",16.12049,108.2647075,3.1
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,8.7
"Hà Nội, Hà Đông",20.9702189,105.7749566,13.5
"Hà Nội, Cầu Giấy",21.02916475,105.80343767219591,5.1
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,6.9
"Hà Nội, Hai Bà Trưng",21.012198,105.8552245,6.2
"TP Hồ Chí Minh, Quận 8",10.7220335,106.62949387003158,2.7
"TP Hồ Chí Minh, Quận 8",10.7220335,106.62949387003158,9.3
"Ninh Thuận, Phan Rang - Tháp Chàm",11.5769829,108.9865391,1.1
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,7.4
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,4.8
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,14.2
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,8.2
"Bình Dương, Thuận An",10.9035106,106.6990779,2.0
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,5.7
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,4.2
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,11.9
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,4.9
"TP Hồ Chí Minh, Quận 8",10.7220335,106.62949387003158,2.5
"TP Hồ Chí Minh, Quận 8",10.7220335,106.62949387003158,7.9
"Bình Dương, Tân Uyên",11.0600684,106.795688,3.0
"TP Hồ Chí Minh, Quận 10",10.7726536,106.66821544343898,2.6
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,4.9
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,3.8
"Đà Nẵng, Liên Chiểu",16.12039865,108.11323928681657,2.7
"Hà Nội, Hai Bà Trưng",21.012198,105.8552245,3.9
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,3.6
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,7.4
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,5.4
"Đà Nẵng, Cẩm Lệ",16.03445385,108.2116399391114,4.4
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,2.4
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,7.8
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,3.6
"TP Hồ Chí Minh, Quận 12",10.861410750000001,106.66420925636413,8.3
"Lâm Đồng, Đà Lạt",11.9402416,108.4375758,3.1
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,6.0
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,4.9
"Đà Nẵng, Hải Châu",16.0596052,108.2350816,7.3
"Bình Dương, Thuận An",10.9035106,106.6990779,2.4
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,2.0
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,1.0
"Bình Dương, Tân Uyên",11.0600684,106.795688,2.0
"Bình Dương, Bến Cát",11.1319415,106.59996125428177,1.2
"Bình Dương, Bến Cát",11.1319415,106.59996125428177,1.1
"Thừa Thiên Huế, Phú Vang",16.4423967,107.74402210205596,2.0
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,5.8
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,5.9
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,1.8
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,6.1
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,6.4
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,1.7
"TP Hồ Chí Minh, Quận 10",10.7726536,106.66821544343898,8.9
"TP Hồ Chí Minh, Quận 10",10.7726536,106.66821544343898,7.9
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,5.6
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,3.0
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,7.6
"Bình Dương, Tân Uyên",11.0600684,106.795688,2.0
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,5.6
"Bình Dương, Thủ Dầu Một",10.9808435,106.6537483,1.9
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,12.6
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,6.7
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,8.1
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,5.3
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,1.7
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,2.7
"Bình Dương, Tân Uyên",11.0600684,106.795688,3.0
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,3.5
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,10.7
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.9
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.1
